snapped_at,price,market_cap,total_volume
2020-09-22 00:00:00 UTC,5.28424438726287,124357932.92103657,245857265.66415152
2020-09-23 00:00:00 UTC,5.28424438726287,124357932.92103657,245857265.66415152
2020-09-24 00:00:00 UTC,3.491229168216385,86335245.96938415,97342432.17482527
2020-09-25 00:00:00 UTC,4.573890580327729,112209367.28386834,69665168.04927005
2020-09-26 00:00:00 UTC,4.702973876095848,115431881.83108865,41950754.98125503
2020-09-27 00:00:00 UTC,4.524678243432584,111216735.78175373,21176150.392053947
2020-09-28 00:00:00 UTC,4.652979768192462,114464431.45007946,17356907.97055633
2020-09-29 00:00:00 UTC,4.2066589802711825,102464370.65740834,14748322.291531274
2020-09-30 00:00:00 UTC,4.138614653765331,101476428.14556378,12477984.35950614
2020-10-01 00:00:00 UTC,4.3273324024062845,106075718.17811859,12785136.09148073
2020-10-02 00:00:00 UTC,4.155602631208861,101765148.94373225,17312305.607966352
2020-10-03 00:00:00 UTC,3.9099099574382943,95235623.92130171,20480180.81475524
2020-10-04 00:00:00 UTC,4.028153546757421,98705092.3254942,8157800.073572848
2020-10-05 00:00:00 UTC,3.9688527298707648,97280078.97841498,8341041.062748824
2020-10-06 00:00:00 UTC,3.983027284959082,97598132.46152855,5274554.213608636
2020-10-07 00:00:00 UTC,3.541747372273497,86535411.99838454,8620566.607562283
2020-10-08 00:00:00 UTC,3.4413650446594928,84321271.96959245,10136144.152725175
2020-10-09 00:00:00 UTC,3.9083820710299406,95666267.60295922,9112782.415372472
2020-10-10 00:00:00 UTC,4.243203228389407,104353473.9399411,8083299.110651138
2020-10-11 00:00:00 UTC,4.026138967282433,98544391.67879471,8854861.444740139
2020-10-12 00:00:00 UTC,4.104038313365283,100492812.71403536,6653417.800167322
2020-10-13 00:00:00 UTC,4.4154323370705555,108582519.711606,9407445.188746862
2020-10-14 00:00:00 UTC,4.483415556165992,110080680.83523569,9879743.142588776
2020-10-15 00:00:00 UTC,4.149229943053339,101614515.74379374,6324588.955505573
2020-10-16 00:00:00 UTC,4.130905147133307,101179434.49459964,4178780.246160479
2020-10-17 00:00:00 UTC,4.048449316015311,99262361.22632042,6092849.116656564
2020-10-18 00:00:00 UTC,4.193864385042294,102464240.61286058,4016426.545291323
2020-10-19 00:00:00 UTC,4.125095246738391,101052321.94285494,2393108.0246924674
2020-10-20 00:00:00 UTC,4.054191127181616,99287196.09997627,3814046.0500185965
2020-10-21 00:00:00 UTC,3.8084935063375425,93294082.00219083,6488499.338391293
2020-10-22 00:00:00 UTC,3.961184523320031,96953352.82761253,4093830.9432037342
2020-10-23 00:00:00 UTC,4.3329499671601965,105613659.25748107,22188059.092310872
2020-10-24 00:00:00 UTC,4.26258566547734,104209761.0585092,17864243.589453157
2020-10-25 00:00:00 UTC,4.189666942085328,102615999.01554418,15284821.365305046
2020-10-26 00:00:00 UTC,4.131025010075838,101220228.0017595,14195022.66987678
2020-10-27 00:00:00 UTC,4.151182229295094,101700425.3400067,20491070.63553679
2020-10-28 00:00:00 UTC,4.132092090719307,101200482.43172462,15982829.478286525
2020-10-29 00:00:00 UTC,4.066853657222082,99642110.96420506,17694239.251827728
2020-10-30 00:00:00 UTC,3.782075122627534,92611506.83782682,19176341.034035962
2020-10-31 00:00:00 UTC,3.723757370409702,91254971.87654057,25860480.27362753
2020-11-01 00:00:00 UTC,3.6379025146101838,89124828.89025648,18619900.779043667
2020-11-02 00:00:00 UTC,3.6877924672575046,90268828.1074171,15242039.906739369
2020-11-03 00:00:00 UTC,3.6239143497049278,88946751.03086248,17509659.125208754
2020-11-04 00:00:00 UTC,3.3207164787496954,81232558.92827202,21262489.69767414
2020-11-05 00:00:00 UTC,3.183540906046702,77957366.50910236,18553138.93832313
2020-11-06 00:00:00 UTC,3.3619032561675457,82272104.7950755,24893051.71475946
2020-11-07 00:00:00 UTC,3.602302501982694,88335312.05807617,31163485.622371767
2020-11-08 00:00:00 UTC,3.422974908967325,83877177.60827443,30270381.184326597
2020-11-09 00:00:00 UTC,3.450565132660549,84538845.75018345,24140141.30037517
2020-11-10 00:00:00 UTC,3.4123283379658065,83349229.42019878,23732139.34429084
2020-11-11 00:00:00 UTC,3.5789975686617974,87088350.82790206,23138653.76916582
2020-11-12 00:00:00 UTC,3.4938463799540425,85079479.60119635,22536447.967011515
2020-11-13 00:00:00 UTC,3.426295916532368,83573007.65010884,23557869.41802157
2020-11-14 00:00:00 UTC,3.6887378553935615,90280893.33736517,25158607.112861387
2020-11-15 00:00:00 UTC,3.4982859459558204,85858225.76238146,22017841.4466868
2020-11-16 00:00:00 UTC,3.545961291931629,86917107.65111312,20663402.602641553
2020-11-17 00:00:00 UTC,3.7017809793470122,90564375.734851,24334591.112465862
2020-11-18 00:00:00 UTC,3.8508211859100037,94031202.96905072,20241159.98645585
2020-11-19 00:00:00 UTC,3.7587164230020442,92120855.91840066,17514134.353118777
2020-11-20 00:00:00 UTC,3.639452035320714,89170024.12454775,18593948.46804531
2020-11-21 00:00:00 UTC,3.708675367606913,90652773.82846753,22298819.945408035
2020-11-22 00:00:00 UTC,4.014871800511429,97687305.45423897,24540869.80997068
2020-11-23 00:00:00 UTC,3.8951162009179288,95458813.10520577,23855867.313789263
2020-11-24 00:00:00 UTC,4.070758681119089,98827918.30780047,22559536.52763126
2020-11-25 00:00:00 UTC,4.257054136764098,104232031.27779132,28115103.101459112
2020-11-26 00:00:00 UTC,4.040355334481183,97997404.6998645,25307273.806425557
2020-11-27 00:00:00 UTC,3.531787898047006,85894760.41318981,31985791.29986177
2020-11-28 00:00:00 UTC,3.60239361115469,88177719.16363938,21862616.112289805
2020-11-29 00:00:00 UTC,3.624877983365333,89165379.61543828,16724931.721035836
2020-11-30 00:00:00 UTC,3.700930282082298,90415731.8530729,17252559.560578257
2020-12-01 00:00:00 UTC,3.675294845817628,91011244.23821864,20088310.893637203
2020-12-02 00:00:00 UTC,3.567487254757791,87378844.64407429,23096407.061286002
2020-12-03 00:00:00 UTC,3.759990960267427,92200690.61468081,20616561.52465987
2020-12-04 00:00:00 UTC,3.8179467481668072,93468840.99869756,20471319.280940827
2020-12-05 00:00:00 UTC,3.56284745212329,86999672.81361604,23175098.645947225
2020-12-06 00:00:00 UTC,3.634295330337526,88766817.87850463,21372520.89494119
2020-12-07 00:00:00 UTC,3.5953341401471794,88049032.73434037,20702638.250297237
2020-12-08 00:00:00 UTC,3.3816963156921664,83108661.18952127,17934376.787846044
2020-12-09 00:00:00 UTC,3.1374667910891123,77010453.02882059,24361823.538899977
2020-12-10 00:00:00 UTC,3.2748796137271183,252385545.07816792,30752642.06041845
2020-12-11 00:00:00 UTC,3.1586794578042996,243616900.63525727,26557274.246036556
2020-12-12 00:00:00 UTC,3.2531835970191407,250576572.12471694,29975734.063240666
2020-12-13 00:00:00 UTC,3.3401362124739924,256947331.32839143,22841147.14844668
2020-12-14 00:00:00 UTC,3.3227025797264873,256318053.55964646,24791323.898030903
2020-12-15 00:00:00 UTC,3.136320655695538,241461626.67734826,26019166.475077584
2020-12-16 00:00:00 UTC,3.296625986181793,253933092.0884222,19338279.70522333
2020-12-17 00:00:00 UTC,3.3415414550250753,256428206.26885608,22761071.46051741
2020-12-18 00:00:00 UTC,3.211690680339498,246257015.67441282,25798514.54449682
2020-12-19 00:00:00 UTC,3.406337310202563,262297801.62879267,22876167.235580593
2020-12-20 00:00:00 UTC,3.4678194034651715,266058376.66401336,20119942.901379585
2020-12-21 00:00:00 UTC,3.309575879212005,254455780.6031638,19262495.123729777
2020-12-22 00:00:00 UTC,3.1130467067200276,238990435.58546686,26070122.49536164
2020-12-23 00:00:00 UTC,3.0912137574002343,238271409.6650733,30313165.86350097
2020-12-24 00:00:00 UTC,2.988403330278243,231269412.8173366,54772121.11380685
2020-12-25 00:00:00 UTC,3.107804372682705,238046567.5781525,29533715.404195104
2020-12-26 00:00:00 UTC,2.951741662508668,228012504.52357033,26081740.45519649
2020-12-27 00:00:00 UTC,2.927143649230784,224768343.13283646,22772505.75294801
2020-12-28 00:00:00 UTC,2.915339321806199,224896698.18329275,26033390.64777709
2020-12-29 00:00:00 UTC,2.949404426593608,227699109.75690803,24292056.308270015
2020-12-30 00:00:00 UTC,2.9234883703900008,225312386.26819897,24038968.122458648
2020-12-31 00:00:00 UTC,2.9140658167284226,224573485.11746854,18535107.096902963
2021-01-01 00:00:00 UTC,3.2067767178511386,234519739.58818713,18856276.37132058
2021-01-02 00:00:00 UTC,3.6658404034984597,284123805.91887754,73495725.23672332
2021-01-03 00:00:00 UTC,3.5011306390731107,269752040.3911291,48334246.71500547
2021-01-04 00:00:00 UTC,3.4604217647014117,271319283.79050165,36322497.09117792
2021-01-05 00:00:00 UTC,3.515633280894971,271901048.1882951,34737433.612629786
2021-01-06 00:00:00 UTC,4.291884561102384,329418903.36190766,62195573.93838292
2021-01-07 00:00:00 UTC,4.622471683302943,357949587.62078243,69276202.4070896
2021-01-08 00:00:00 UTC,4.490586485081188,342991007.25585955,50235962.78867241
2021-01-09 00:00:00 UTC,5.808799404644824,428199152.87322515,105632108.25614534
2021-01-10 00:00:00 UTC,7.265505432305608,567823926.2247876,175907770.88433945
2021-01-11 00:00:00 UTC,6.59681401377156,509290935.33906156,86084757.10777552
2021-01-12 00:00:00 UTC,6.495361999451825,500944759.1810912,93812090.78420512
2021-01-13 00:00:00 UTC,7.752237665310813,596739723.2791654,139476916.10646027
2021-01-14 00:00:00 UTC,8.470867268951869,652929584.2394081,95860390.06816863
2021-01-15 00:00:00 UTC,9.298271816908075,728195727.0258197,139055430.9417642
2021-01-16 00:00:00 UTC,9.356116878609232,728299137.5004963,121449906.25180781
2021-01-17 00:00:00 UTC,12.92680115690824,1006296045.020786,274763200.0357675
2021-01-18 00:00:00 UTC,13.125604047616871,1014138879.3032017,261905853.0901365
2021-01-19 00:00:00 UTC,12.691775399963552,980149877.6898432,117222286.33734529
2021-01-20 00:00:00 UTC,11.797484791543022,909583574.0609673,137602412.53157094
2021-01-21 00:00:00 UTC,12.572961540535081,969325619.7497257,146503918.30653948
2021-01-22 00:00:00 UTC,11.34968688854791,884592513.6531386,147554195.77785707
2021-01-23 00:00:00 UTC,12.694700045733684,983018614.0952849,171113172.7449789
2021-01-24 00:00:00 UTC,12.868331874504412,990131369.1336093,126638480.38501766
2021-01-25 00:00:00 UTC,12.444290007408927,958503970.5227853,93729229.68267846
2021-01-26 00:00:00 UTC,12.219640149155907,942373983.2135644,84412625.9837596
2021-01-27 00:00:00 UTC,12.205471826555264,938407541.5473027,109503339.9774128
2021-01-28 00:00:00 UTC,11.194522039800024,860905474.4245652,89488626.80873758
2021-01-29 00:00:00 UTC,11.994562732932318,926628225.3224598,93916448.02862483
2021-01-30 00:00:00 UTC,11.587885361155436,892930654.0864819,118575466.39042868
2021-01-31 00:00:00 UTC,11.962179984022768,919686929.9696254,92540873.29182681
2021-02-01 00:00:00 UTC,13.469297821352306,1036012456.4582223,302913973.23771626
2021-02-02 00:00:00 UTC,13.181408093320432,1011744189.3323869,133015631.97741424
2021-02-03 00:00:00 UTC,13.504583184697712,1045591515.0400656,80693604.10141225
2021-02-04 00:00:00 UTC,14.864357903384409,1141560748.586234,120741881.49771881
2021-02-05 00:00:00 UTC,15.317957387179376,1173420109.1206522,158745931.63233206
2021-02-06 00:00:00 UTC,17.935561870427435,1360075063.9531133,176514532.6699587
2021-02-07 00:00:00 UTC,17.982307294688297,1386116087.1680558,171329135.2154263
2021-02-08 00:00:00 UTC,24.08730542561494,1787279073.6552732,469848044.6890896
2021-02-09 00:00:00 UTC,30.52777607414703,2330220490.5496354,753489100.7588732
2021-02-10 00:00:00 UTC,31.596744300262174,2448785318.1365356,369465170.3933558
2021-02-11 00:00:00 UTC,55.51484730173893,4207984620.425286,1864834841.9318252
2021-02-12 00:00:00 UTC,47.228491541914856,3640061001.4292874,674867688.2516339
2021-02-13 00:00:00 UTC,48.980940222392405,3796814383.5726347,556615019.0249048
2021-02-14 00:00:00 UTC,43.985820465466176,3402061200.9158163,334919631.1013236
2021-02-15 00:00:00 UTC,38.507308248364666,2957869402.927417,410244108.797892
2021-02-16 00:00:00 UTC,37.959060119691856,2894940856.7395782,488806991.9165682
2021-02-17 00:00:00 UTC,36.2357357306177,2780393790.21098,356060812.8780018
2021-02-18 00:00:00 UTC,36.826978332863284,2802672084.3868403,391164746.2512645
2021-02-19 00:00:00 UTC,40.895495750328365,3147053843.644912,427919398.0179883
2021-02-20 00:00:00 UTC,38.93652200447798,2993431697.838348,379801202.91102105
2021-02-21 00:00:00 UTC,36.3534365414534,2756645540.8705006,492691484.1206625
2021-02-22 00:00:00 UTC,36.223469000680154,2794834713.8243394,304024539.60455525
2021-02-23 00:00:00 UTC,32.45383191436662,2493656100.218958,412349660.00768197
2021-02-24 00:00:00 UTC,27.516177381739162,2096206453.7364895,411495999.6829497
2021-02-25 00:00:00 UTC,29.74129698885183,2281061933.698634,427723977.7727849
2021-02-26 00:00:00 UTC,26.666341173107746,2061682046.3814492,310387937.22893983
2021-02-27 00:00:00 UTC,25.99030287205455,2002068863.905729,247743336.28440088
2021-02-28 00:00:00 UTC,26.137626905691228,2004032045.2309713,230477612.7850947
2021-03-01 00:00:00 UTC,23.85607145277158,1842530857.7771137,232538774.71807298
2021-03-02 00:00:00 UTC,27.425455424832325,2110163404.1934638,308775747.5807897
2021-03-03 00:00:00 UTC,27.188054746589867,2094263115.8612683,603396123.3439286
2021-03-04 00:00:00 UTC,27.38833799879518,2114222657.4246166,363074840.6570829
2021-03-05 00:00:00 UTC,25.675490236065123,1973105952.8766003,356310649.10642797
2021-03-06 00:00:00 UTC,24.441001287889627,2025433205.0503814,245552351.67973706
2021-03-07 00:00:00 UTC,24.989470041609493,2083974561.8366725,154754261.22236574
2021-03-08 00:00:00 UTC,26.56727859029896,2217827184.6259255,273005605.9156461
2021-03-09 00:00:00 UTC,25.49599582848919,2165237250.361357,203377042.6601986
2021-03-10 00:00:00 UTC,34.27674764223849,4284718953.7043824,1031867627.1958461
2021-03-11 00:00:00 UTC,29.807323508090693,3808848278.960339,765291610.9159317
2021-03-12 00:00:00 UTC,30.73680875354817,3934864217.65297,514178258.4388289
2021-03-13 00:00:00 UTC,28.117722285861383,3606292560.414046,379484470.71574575
2021-03-14 00:00:00 UTC,30.992577497724273,3960366190.906277,455395660.17289835
2021-03-15 00:00:00 UTC,29.265335372240834,3770070595.0341105,294252177.97215533
2021-03-16 00:00:00 UTC,29.069045851009488,3728828896.1204996,321463773.28516346
2021-03-17 00:00:00 UTC,33.081252026160215,4205874671.5854826,460165568.08228034
2021-03-18 00:00:00 UTC,32.82609035078864,4195909504.2150717,475133052.5521619
2021-03-19 00:00:00 UTC,33.30822164005943,4251465498.9323735,449721017.5106571
2021-03-20 00:00:00 UTC,37.83962031914909,4841288250.690567,675328140.580694
2021-03-21 00:00:00 UTC,34.44023069216908,4421209366.283285,388516334.236906
2021-03-22 00:00:00 UTC,32.92911576581013,4211026792.751812,371116648.021364
2021-03-23 00:00:00 UTC,29.510058230793643,3795055172.738754,373950442.0823653
2021-03-24 00:00:00 UTC,28.757556645820873,3659646314.1554666,349232570.8752222
2021-03-25 00:00:00 UTC,26.053184110042988,3345930074.9885716,338153949.62149525
2021-03-26 00:00:00 UTC,25.768828212177734,3267591871.3502626,330827514.10394925
2021-03-27 00:00:00 UTC,28.15734922216305,3594381859.9583316,230776170.83686236
2021-03-28 00:00:00 UTC,27.67157136533701,3550332621.3520665,169854417.50014177
2021-03-29 00:00:00 UTC,28.624516804103145,3650238012.0904694,228476510.1166219
2021-03-30 00:00:00 UTC,29.600558910849777,3804266244.0201573,219703944.8350976
2021-03-31 00:00:00 UTC,29.62185815751755,3790153625.7350087,221563714.6856491
2021-04-01 00:00:00 UTC,28.649511340932087,3667524624.1772633,224818137.61054862
2021-04-02 00:00:00 UTC,28.352805253336,3628818616.8417006,179940714.24838203
2021-04-03 00:00:00 UTC,28.920741371353532,3703609746.4137344,177255510.81359163
2021-04-04 00:00:00 UTC,28.203242721417254,3614941150.090654,426224466.8292235
2021-04-05 00:00:00 UTC,29.258499534139006,3748901258.8338666,203736404.48602337
2021-04-06 00:00:00 UTC,31.15764993777871,3988965459.3844404,423543959.12471753
2021-04-07 00:00:00 UTC,31.6387730003081,4064413025.4978065,402859806.21853745
2021-04-08 00:00:00 UTC,29.581033707640348,3822599952.0515046,333267898.70347536
2021-04-09 00:00:00 UTC,30.762516784121452,3934463236.1451817,209480602.2958724
2021-04-10 00:00:00 UTC,31.471558327453188,4030114768.9579134,268529509.857372
2021-04-11 00:00:00 UTC,32.07559498535796,4114354954.070793,374040339.45845217
2021-04-12 00:00:00 UTC,31.480290902554973,4045289666.257441,205287732.04654288
2021-04-13 00:00:00 UTC,33.88869894296564,4350727543.060595,465865354.31176776
2021-04-14 00:00:00 UTC,33.88377657532517,4343560124.996935,366725297.1673147
2021-04-15 00:00:00 UTC,38.516381594175485,4961307642.406858,938295404.8147668
2021-04-16 00:00:00 UTC,37.130825856708775,4767391064.9070015,576835317.7863458
2021-04-17 00:00:00 UTC,35.2626492641124,4550206528.436206,423577088.8499272
2021-04-18 00:00:00 UTC,34.25197323608631,4408303670.943454,301177193.11705863
2021-04-19 00:00:00 UTC,29.2792826582362,3765597554.614512,579381109.8847109
2021-04-20 00:00:00 UTC,26.51633343371477,3412628582.4499083,316019091.0459517
2021-04-21 00:00:00 UTC,27.221395301681955,3513993514.4128137,323253556.6640463
2021-04-22 00:00:00 UTC,26.108340905203118,3386392910.987539,281165176.54416627
2021-04-23 00:00:00 UTC,24.193198137772097,3122553330.869511,301041557.7673158
2021-04-24 00:00:00 UTC,23.536121345140074,3020637110.8783255,363249177.50870264
2021-04-25 00:00:00 UTC,21.777279381506073,2827395699.2906504,184145561.6293585
2021-04-26 00:00:00 UTC,21.50514444673564,2762123911.0471134,141275581.2659282
2021-04-27 00:00:00 UTC,26.22744871707413,3360216107.3917956,260578636.22832766
2021-04-28 00:00:00 UTC,27.590045746375115,3552417979.1175704,221928172.9493424
2021-04-29 00:00:00 UTC,28.38057879190039,3651668306.55792,277058343.56552505
2021-04-30 00:00:00 UTC,28.011404559210863,3618611690.5758147,253046449.40736306
2021-05-01 00:00:00 UTC,32.87361571668135,4207796400.048865,473821081.5676769
2021-05-02 00:00:00 UTC,31.83887538844901,4113040049.6581416,517110886.44768643
2021-05-03 00:00:00 UTC,31.30077874087277,4024642460.529015,279840964.3043837
2021-05-04 00:00:00 UTC,36.02053644107485,4632809115.471254,626327133.7186668
2021-05-05 00:00:00 UTC,30.477425533830655,3946615836.216188,417038602.09070796
2021-05-06 00:00:00 UTC,35.35734224274425,4561814156.233879,266094761.4489015
2021-05-07 00:00:00 UTC,37.99576748246954,4887941649.743038,469600110.23071206
2021-05-08 00:00:00 UTC,38.24824301705053,4929607619.567562,673472110.85109
2021-05-09 00:00:00 UTC,38.39548288254306,4948723703.463895,276293453.14697516
2021-05-10 00:00:00 UTC,39.06701826894676,5007421179.676972,287333690.25970376
2021-05-11 00:00:00 UTC,34.924303068576165,4509349122.2778225,516365754.36653215
2021-05-12 00:00:00 UTC,37.17524430469056,4772825464.801782,346412805.8696742
2021-05-13 00:00:00 UTC,33.4787959998622,4552216260.726946,627072756.4393809
2021-05-14 00:00:00 UTC,35.04553260694779,4435737241.656202,558904348.2719007
2021-05-15 00:00:00 UTC,37.16658831410479,4776624358.453818,422257216.836676
2021-05-16 00:00:00 UTC,34.47587959792063,4459775094.314252,572957487.1037196
2021-05-17 00:00:00 UTC,36.180002165317056,4645139397.748668,595249553.1811095
2021-05-18 00:00:00 UTC,33.567339487428264,4376339185.087632,524528860.56920546
2021-05-19 00:00:00 UTC,36.831548268760855,4691253616.5686865,454537735.89624524
2021-05-20 00:00:00 UTC,23.938405754256916,3147719253.4954915,725492322.4154593
2021-05-21 00:00:00 UTC,24.951411424044355,3213828553.9803147,439772793.02975297
2021-05-22 00:00:00 UTC,21.7594847330305,2790385622.598601,323128249.21680933
2021-05-23 00:00:00 UTC,18.869815321404793,2438234418.0908175,192281707.47663826
2021-05-24 00:00:00 UTC,15.88098195110946,2041886573.8670611,324565112.4037476
2021-05-25 00:00:00 UTC,19.351895194004324,2506451157.742522,319094870.19067025
2021-05-26 00:00:00 UTC,19.497741248016307,2532493078.0033445,230025913.19100344
2021-05-27 00:00:00 UTC,20.835907241473308,2679286494.72359,228359717.38723347
2021-05-28 00:00:00 UTC,19.083272550301103,2483878922.287402,155195303.00046673
2021-05-29 00:00:00 UTC,16.83857943912863,2186094070.5359745,159354633.67136985
2021-05-30 00:00:00 UTC,16.18824483090784,2114758160.381429,102432769.49294424
2021-05-31 00:00:00 UTC,16.50800967730034,2145425505.8143086,79071200.59334275
2021-06-01 00:00:00 UTC,18.07312492336038,2353206153.5757246,102016798.0440714
2021-06-02 00:00:00 UTC,17.819336612889675,2324888175.721887,95158358.82394269
2021-06-03 00:00:00 UTC,18.740486656539,2444614509.8610964,118743410.66092943
2021-06-04 00:00:00 UTC,20.26487940080013,2659208521.907187,138838327.91539803
2021-06-05 00:00:00 UTC,18.26917419828292,2388789630.0315022,130131982.30481091
2021-06-06 00:00:00 UTC,17.145530478676655,2236462223.7562146,106947811.76107301
2021-06-07 00:00:00 UTC,17.40685571336171,2268194432.7625027,55449625.55530477
2021-06-08 00:00:00 UTC,15.370267178714089,2665865012.952466,150139153.4265329
2021-06-09 00:00:00 UTC,14.862452395149687,2562659411.9361844,147281949.88847342
2021-06-10 00:00:00 UTC,15.360058958912425,2648519211.9450064,128547102.1919657
2021-06-11 00:00:00 UTC,14.197480798043506,2460165965.46623,106540918.39861615
2021-06-12 00:00:00 UTC,13.4428618589502,2317772711.1909094,94662491.78348278
2021-06-13 00:00:00 UTC,13.62576969363913,2362565807.542536,97952798.92975728
2021-06-14 00:00:00 UTC,14.806039901754346,2539431832.8260503,115599101.42754157
2021-06-15 00:00:00 UTC,15.127537288450215,2608466642.3346424,108610604.31535152
2021-06-16 00:00:00 UTC,14.821299355540615,2559572981.306809,101565623.97048505
2021-06-17 00:00:00 UTC,14.015935398998028,2409672158.1831765,98010447.83910854
2021-06-18 00:00:00 UTC,14.864389472484927,2553417108.576602,127140118.492252
2021-06-19 00:00:00 UTC,13.635180104142895,2352892932.6817546,92381824.59044577
