snapped_at,price,market_cap,total_volume
2025-02-17 00:00:00 UTC,0.13827412932738414,1320016015.3722062,28035981.77820611
2025-02-18 00:00:00 UTC,0.14165000080826343,1352549495.9910173,55162797.17870109
2025-02-19 00:00:00 UTC,0.1326482684840108,1266748116.5614073,68801860.06063947
2025-02-20 00:00:00 UTC,0.13356186742027815,1276433225.7032952,53631487.48555596
2025-02-21 00:00:00 UTC,0.13911600296356055,1329062350.9170794,53351703.135863416
2025-02-22 00:00:00 UTC,0.13390765692723183,1278994765.4188325,62808726.19473072
2025-02-23 00:00:00 UTC,0.13870120226514962,1324810110.7522643,35720162.20011917
2025-02-24 00:00:00 UTC,0.13715150120178915,1309027525.1983347,29955293.473461717
2025-02-25 00:00:00 UTC,0.12139325185042944,1162567581.948636,54986269.164476
2025-02-26 00:00:00 UTC,0.12127090874521262,1158528548.801739,93912072.04444513
2025-02-27 00:00:00 UTC,0.11950969505974277,1141140156.2565925,54779098.557660736
2025-02-28 00:00:00 UTC,0.12340514344927413,1177405589.728921,60223546.75399685
2025-03-01 00:00:00 UTC,0.12052431205019544,1150603772.211714,80773069.93359831
2025-03-02 00:00:00 UTC,0.11893002757574267,1132608884.5915291,32062499.119678553
2025-03-03 00:00:00 UTC,0.12931333260928857,1234463206.9965646,81707908.73834878
2025-03-04 00:00:00 UTC,0.1094899445001761,1046539610.0213561,83777617.9632438
2025-03-05 00:00:00 UTC,0.10637890879789474,1015383850.0246176,89474013.73248687
2025-03-06 00:00:00 UTC,0.11022637981707663,1053543257.4061226,56667623.98999414
2025-03-07 00:00:00 UTC,0.10759034394190596,1027502891.065185,41795705.70930422
2025-03-08 00:00:00 UTC,0.10297765978680097,983311319.7139821,63447062.77015493
2025-03-09 00:00:00 UTC,0.10117394773975336,966671047.3142152,35294581.15672812
2025-03-10 00:00:00 UTC,0.09112055932342146,868797820.4868346,50032665.755595684
2025-03-11 00:00:00 UTC,0.08510057055835896,813390523.1145033,62575111.72933791
2025-03-12 00:00:00 UTC,0.09030632919630364,862342693.8571061,56175020.35440834
2025-03-13 00:00:00 UTC,0.09240375388163717,880559417.016089,48082632.28157182
2025-03-14 00:00:00 UTC,0.08908515045987987,851491517.6926196,40641072.50716623
2025-03-15 00:00:00 UTC,0.0943310959052607,900886624.1274191,39845844.422026604
2025-03-16 00:00:00 UTC,0.09588721705435976,915341487.2305324,30248597.505693678
2025-03-17 00:00:00 UTC,0.09156152025432371,874252870.5210494,29745768.556313984
