snapped_at,price,market_cap,total_volume
2023-10-25 00:00:00 UTC,0.6393734795176453,0.0,124518.75915167948
2023-10-26 00:00:00 UTC,0.6393734795176453,0.0,124518.75915167948
2023-10-27 00:00:00 UTC,0.6341454890990375,37659316.79370574,1425182.1394642498
2023-10-28 00:00:00 UTC,0.612818384592283,37155940.73908871,1163723.7157502356
2023-10-29 00:00:00 UTC,0.6204408623348583,38642746.89730159,789775.3979041339
2023-10-30 00:00:00 UTC,0.6396361488229129,41579831.14267508,422465.68567150703
2023-10-31 00:00:00 UTC,0.6502493114951727,43002403.83772482,505532.8523019022
2023-11-01 00:00:00 UTC,0.6347567713002202,41683645.30854765,540216.9838899507
2023-11-02 00:00:00 UTC,0.6685136312549328,43926559.309412844,365192.8843190654
2023-11-03 00:00:00 UTC,0.6588178226780714,43253065.124583595,354783.87413912255
2023-11-04 00:00:00 UTC,0.6739022767193359,44094032.678344086,259812.93070832736
2023-11-05 00:00:00 UTC,0.677071364579332,44576403.127772324,261145.3191593589
2023-11-06 00:00:00 UTC,0.6932584128807752,45339353.06635443,277768.71723684284
2023-11-07 00:00:00 UTC,0.7328596494860576,47778844.318390556,381695.38987901615
2023-11-08 00:00:00 UTC,0.7411521085461599,48309129.73741176,381932.5819884772
2023-11-09 00:00:00 UTC,0.7875038914013744,49107484.338779315,891825.1270755687
2023-11-10 00:00:00 UTC,0.8470463949734156,51715969.75594228,1614923.8793222876
2023-11-11 00:00:00 UTC,0.8406098415521651,50587638.427675925,775399.7235532325
2023-11-12 00:00:00 UTC,0.7999983016409806,47950652.40376333,419436.38562201534
2023-11-13 00:00:00 UTC,0.8985031802967468,53584929.181130804,463632.7262252875
2023-11-14 00:00:00 UTC,0.8812974868729831,52727067.22492139,562001.5249955739
2023-11-15 00:00:00 UTC,0.920290943490249,54899869.7860299,715768.0032217351
2023-11-16 00:00:00 UTC,0.9193878045967988,54937122.04403724,413903.2689605267
2023-11-17 00:00:00 UTC,0.8437338756834938,50328266.54490832,399750.3584511605
2023-11-18 00:00:00 UTC,0.8295728419967254,49378533.57620932,231542.82880096548
2023-11-19 00:00:00 UTC,0.8289036573383358,49511199.54885114,217598.7659694361
2023-11-20 00:00:00 UTC,0.8527122100559057,50826354.653774,235425.42319147335
2023-11-21 00:00:00 UTC,0.8099293240856592,48140094.389920615,243145.03216907274
2023-11-22 00:00:00 UTC,0.7308257174669754,43692132.315311044,303970.807744866
2023-11-23 00:00:00 UTC,0.7768969083388937,52131352.29836024,228344.59753092547
2023-11-24 00:00:00 UTC,0.7712485460767161,51660739.20546282,228321.66640056117
2023-11-25 00:00:00 UTC,0.7606880125551182,51000469.769332446,243463.60041536228
2023-11-26 00:00:00 UTC,0.7771712125233453,52208834.52256792,235984.21488645565
2023-11-27 00:00:00 UTC,0.7631278522936732,51289627.670208424,226196.75969590395
2023-11-28 00:00:00 UTC,0.7401607974931399,49835319.90064553,265780.88404904393
2023-11-29 00:00:00 UTC,0.7498609750423633,50400543.12458175,253783.36092976996
2023-11-30 00:00:00 UTC,0.7585328815890238,50955926.491472036,241226.0215681481
2023-12-01 00:00:00 UTC,0.7624632334722143,51264205.98009577,244846.14705686178
2023-12-02 00:00:00 UTC,0.799655475253975,53773983.72359744,214582.7650199121
2023-12-03 00:00:00 UTC,0.8168255355082363,54978730.00023726,186427.99443838163
2023-12-04 00:00:00 UTC,0.8121900929885514,54688015.93879835,175912.29316086293
2023-12-05 00:00:00 UTC,0.806885574467796,54348376.41129001,275916.9285809554
2023-12-06 00:00:00 UTC,0.8120790288898009,54628325.67293095,267858.09951883997
2023-12-07 00:00:00 UTC,0.8184318888631837,58093835.35935259,241267.00236206342
2023-12-08 00:00:00 UTC,0.8401846193216159,59575695.66041792,280812.4194208618
2023-12-09 00:00:00 UTC,0.9073286381022748,64459288.86524206,308822.50908311707
2023-12-10 00:00:00 UTC,0.8831212823944238,62655387.73253138,321598.95848052413
2023-12-11 00:00:00 UTC,0.9192643178171368,65202284.61745757,232210.98648061207
2023-12-12 00:00:00 UTC,0.8407946285587344,59483849.43996548,413946.5668449216
2023-12-13 00:00:00 UTC,0.8880431726164191,62945752.26827689,315602.33652019437
2023-12-14 00:00:00 UTC,0.8887924789029383,62956668.38337193,330695.2691373086
2023-12-15 00:00:00 UTC,0.8856323720941283,62696807.87734704,298628.43435334397
2023-12-16 00:00:00 UTC,0.8354703746749091,59445677.8863429,218824.7102957791
2023-12-17 00:00:00 UTC,0.845742564354112,59973833.8261967,197686.2981076558
2023-12-18 00:00:00 UTC,0.8186113272684985,57993436.92081997,213484.9576925068
2023-12-19 00:00:00 UTC,0.7974116746344756,56584233.07463116,225887.38444231506
2023-12-20 00:00:00 UTC,0.7656365923834089,54354562.37537799,238678.9465758336
2023-12-21 00:00:00 UTC,0.7745648088478085,57837826.91938489,281150.2320330578
2023-12-22 00:00:00 UTC,0.8143860812664038,61036796.6251501,495458.25244969764
2023-12-23 00:00:00 UTC,0.8770221393742683,65384457.55718534,299208.36088422354
2023-12-24 00:00:00 UTC,0.8559378502572373,63935899.441331334,245349.6715137894
2023-12-25 00:00:00 UTC,0.8519386031578865,63757551.63692229,223784.5555224981
2023-12-26 00:00:00 UTC,0.9144978933742295,68232367.3146899,472273.2051113433
2023-12-27 00:00:00 UTC,1.0079120023030441,75071337.90846147,465693.2110136469
2023-12-28 00:00:00 UTC,1.042909617278021,77899253.5306412,512987.4126670706
2023-12-29 00:00:00 UTC,0.9996301306566809,74675330.1455338,282496.9523749833
2023-12-30 00:00:00 UTC,0.9675572366970464,72325804.69515513,205715.83607822596
2023-12-31 00:00:00 UTC,0.9554739236551444,71458674.26033306,210618.55694479594
2024-01-01 00:00:00 UTC,0.9743641758639587,72882387.29073273,254469.97892717537
2024-01-02 00:00:00 UTC,1.0163669591841467,75904973.25610621,233727.86938428835
2024-01-03 00:00:00 UTC,0.9699571676610371,72535868.09644605,293282.5121446784
2024-01-04 00:00:00 UTC,0.856179931902386,67342586.01585135,445150.20592482784
2024-01-05 00:00:00 UTC,0.8846187736846229,69694408.07079159,292628.89027035795
2024-01-06 00:00:00 UTC,0.8540043599854273,67247839.21067072,227200.2257745545
2024-01-07 00:00:00 UTC,0.8258774799597473,65269097.69436421,248086.39472147243
2024-01-08 00:00:00 UTC,0.8003733421416477,63024250.378915444,220615.22807846023
2024-01-09 00:00:00 UTC,0.8477236477608842,66847321.09603957,261075.01404256924
2024-01-10 00:00:00 UTC,0.8003188679653831,63171162.642528094,232563.14219019335
2024-01-11 00:00:00 UTC,0.8992723760786676,70795632.66339722,391639.22175219876
2024-01-12 00:00:00 UTC,0.9228663214534221,72638410.83766179,336901.6452303925
2024-01-13 00:00:00 UTC,0.862173932645272,67803323.2190823,195052.0495099624
2024-01-14 00:00:00 UTC,0.8851858125791208,69746158.86069368,171476.6570116503
2024-01-15 00:00:00 UTC,0.8366528136267214,66225533.675798155,133636.2722572283
2024-01-16 00:00:00 UTC,0.8444512362694193,66594564.980964325,141091.46288969286
2024-01-17 00:00:00 UTC,0.8446510288741799,66746648.775341965,122964.23291428626
2024-01-18 00:00:00 UTC,0.8071623539356798,66761891.444195814,162251.91559782106
2024-01-19 00:00:00 UTC,0.7867248359993723,65011865.40455267,185175.03059247247
2024-01-20 00:00:00 UTC,0.7607534925854518,62778566.91953041,192507.9351311834
2024-01-21 00:00:00 UTC,0.7788483835304874,64360729.04175461,159060.72295674088
2024-01-22 00:00:00 UTC,0.7829792509015743,64647382.30011767,152645.78287066956
2024-01-23 00:00:00 UTC,0.744681225192155,61558147.73882891,158280.3954881992
2024-01-24 00:00:00 UTC,0.721571695366751,59840802.90448362,206271.88198079116
2024-01-25 00:00:00 UTC,0.7342427796752723,67999305.21874708,176682.33422441114
2024-01-26 00:00:00 UTC,0.7327226359990776,65632714.46713412,174729.5660957798
2024-01-27 00:00:00 UTC,0.7595020622236243,75747800.87396677,161559.5053185177
2024-01-28 00:00:00 UTC,0.785756533852812,78137647.35498482,179210.86063600433
2024-01-29 00:00:00 UTC,0.7882326623528646,78431868.07609859,184439.86351655878
2024-01-30 00:00:00 UTC,0.8155333745424012,81230755.44224013,143961.5919647306
2024-01-31 00:00:00 UTC,0.8010971637152592,79856052.39453745,143572.22295773326
2024-02-01 00:00:00 UTC,0.7895076419224064,81767413.85829712,177345.12009511836
2024-02-02 00:00:00 UTC,0.8078479784964576,83614888.2573539,140441.37295835093
2024-02-03 00:00:00 UTC,0.7973493110755746,82471733.44831197,253613.86005887017
2024-02-04 00:00:00 UTC,0.7877621324434458,81615555.47048837,128926.46903865162
2024-02-05 00:00:00 UTC,0.7780958907153775,80494977.69527338,135519.66152963793
2024-02-06 00:00:00 UTC,0.7765119569459699,80302516.13764702,339524.05884163204
2024-02-07 00:00:00 UTC,0.8060554881000834,83472062.07790592,624725.0374565815
2024-02-08 00:00:00 UTC,0.8327551058061246,86434448.79916762,620514.0808081215
2024-02-09 00:00:00 UTC,0.8368263529371559,87221353.04491866,623391.2152079778
2024-02-10 00:00:00 UTC,0.8526960351384438,88248850.5809399,667097.1531969751
2024-02-11 00:00:00 UTC,0.8451387787589675,87513411.51513766,616751.2282011235
2024-02-12 00:00:00 UTC,0.832462563416007,86224849.17301457,616968.6486334581
2024-02-13 00:00:00 UTC,0.8789512845849681,91051013.24850814,712407.3244610337
2024-02-14 00:00:00 UTC,0.8478833601190796,87761468.90391254,630362.9495053246
2024-02-15 00:00:00 UTC,0.8921145584076696,95563451.58359282,676960.5478460101
